experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,search_evaluations,unique_candidates,fidelity_counts,search_wall_s,peak_rss_mb,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10,utility_cvar10,utility_min,service_violation,cfg_n_qubits,cfg_layers,cfg_reupload,cfg_train_iters,cfg_lr
clearaccept_confirmatory,qaoa_place,105,capo_mf_no_rescore,30.0,32.16,364.62410157006565,54,26,"{""0"": 18, ""1"": 6, ""2"": 30}",0.21671475004404783,181.09375,2.0,80.0,1.0,512,0,0,qpu_B,0.11330376979841746,0.2839861846066102,0.025,0.0,5.5120000000000005,0.000512,0.34265818460661024,0.0,-0.2425859788410353,-0.7255921269320293,-1.0660488330491509,-2.069295534966922,0.025,,,,,
clearaccept_confirmatory,qaoa_place,105,joint_mf,30.0,44.16,444.4246897010291,66,24,"{""0"": 18, ""1"": 6, ""2"": 42}",0.2632871250389144,181.09375,1.0,40.0,0.0,512,1,0,classical,0.3402542869023198,0.004967822867911309,0.0,0.0,0.03974258294329047,0.0,0.005206278365571052,0.0,-0.3408572948932306,-0.7005453663131065,-0.7842858036335113,-0.8440409530475419,0.0,,,,,
clearaccept_confirmatory,qaoa_place,105,capo_chance,30.0,44.299999999999955,6.726674308965992,157,22,"{""0"": 115, ""2"": 42}",0.05160012503620237,181.09375,1.0,40.0,1.0,2048,1,2,remote_sim,0.0,0.2625569705748939,0.025,0.0,1.2561440000000001,5.024576000000001e-08,0.2700963468628939,0.0,-0.0768238890870446,-0.037296916072902954,-0.5327573991580972,-2.01550188132992,0.025,,,,,
clearaccept_confirmatory,qaoa_place,105,device_aware_sequential,30.0,42.0,255.26013473582358,42,21,"{""2"": 42}",0.21148595807608217,181.09375,1.0,80.0,1.0,128,1,2,qpu_B,0.5790687225426991,0.4611861846066102,0.125,0.0,5.384,0.000384,0.5126901846066102,0.0,-0.9141797262148572,-2.13679020228734,-2.840849176244755,-2.9281199676693523,0.125,,,,,
clearaccept_confirmatory,qaoa_place,105,fixed_design_scheduler,30.0,42.0,307.71118935963955,42,10,"{""2"": 42}",0.22209870896767825,181.09375,1.0,40.0,0.0,128,0,0,classical,0.3402542869023198,0.004957369877956808,0.0,0.0,0.03965895902365446,0.0,0.005195323632098734,0.0,-0.34085608005305384,-0.7005463094776527,-0.7842896639314503,-0.8440309539196276,0.0,,,,,
clearaccept_confirmatory,qaoa_place,105,classical_only,30.0,0.0,0.0,0,0,{},4.708068445324898e-06,181.09375,1.0,40.0,0.0,512,0,1,classical,0.3402542869023198,0.004932260402711108,0.0,0.0,0.03945808322168887,0.0,0.005169008902041241,0.0,-0.34085299764136234,-0.7005280336509212,-0.7842727422875168,-0.8440296482272028,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,sequential,30.0,42.00000000000002,250.97289415026597,84,39,"{""1"": 60, ""2"": 24}",0.628971750033088,181.09375,1.0,80.0,0.0,512,0,2,classical,0.11289716818330595,0.004972442373400554,0.0,0.0,0.03977953898720443,0.0,0.005211119607323781,0.0,-0.1134594351007174,-0.2338495964545518,-0.24752279524408144,-0.25888705711552024,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,capo_joint_only,30.0,30.0,148.68672821718837,30,10,"{""2"": 30}",0.23741733306087554,181.09375,1.0,80.0,1.0,2048,1,0,remote_sim,0.0,0.0920989822313365,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.09963835851933649,0.0,-0.01348010385681651,-0.01725477229454798,-0.019809433923880203,-0.02279048685912391,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,random,30.0,42.0,696.8260245379671,42,10,"{""2"": 42}",0.2577479170868173,181.09375,3.0,40.0,1.0,512,0,0,remote_sim,0.05955056044564764,0.0921481342313365,0.0,0.0,1.268432,5.073728000000001e-08,0.09976126309533649,0.0,-0.07310760960962215,-0.23856603080192346,-0.241620518181272,-0.2441549061403436,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,capo_mf_no_rescore,30.0,32.16,237.33536427882566,54,26,"{""0"": 18, ""1"": 6, ""2"": 30}",0.3139002079842612,181.09375,2.0,40.0,1.0,512,0,1,remote_sim,0.016792449772975244,0.1321235582313365,0.0,0.0,1.262288,5.049152000000001e-08,0.13969981080733648,0.0,-0.032909277551265145,-0.04343296131392071,-0.18859781728522113,-0.19245395552002043,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,joint_mf,30.0,44.16,179.0068251751326,66,25,"{""0"": 18, ""1"": 6, ""2"": 42}",0.3338129590265453,181.09375,2.0,40.0,1.0,512,0,0,classical,0.11289716818330595,0.0049938801530515775,0.0,0.0,0.03995104122441262,0.0,0.005233586400398053,0.0,-0.1134597806679909,-0.23385719308749206,-0.24753673010849872,-0.25890651766878897,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,capo_chance,30.0,43.69999999999997,16.743823874741103,127,17,"{""0"": 85, ""2"": 42}",0.04005524993408471,181.09375,1.0,20.0,1.0,2048,0,1,remote_sim,0.0,0.13209898223133648,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.1396383585193365,0.0,-0.016078355124710904,-0.021574203063679423,-0.02412133429777656,-0.02758804121171567,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,device_aware_sequential,30.0,42.0,382.91446000445706,42,20,"{""2"": 42}",0.28658587497193366,181.09375,1.0,40.0,0.0,512,0,1,classical,0.11289716818330595,0.004998693257221021,0.0,0.0,0.039989546057768166,0.0,0.00523863053356763,0.0,-0.11346070399270416,-0.23386020088438045,-0.24753970078347992,-0.2589082286007526,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,fixed_design_scheduler,30.0,42.0,401.05396938686596,42,10,"{""2"": 42}",0.22404695802833885,181.09375,1.0,40.0,0.0,128,0,1,classical,0.11289716818330595,0.0050064686220139265,0.0,0.0,0.04005174897611141,0.0,0.005246779115870595,0.0,-0.11346368282969943,-0.23388192310049197,-0.24754191687388746,-0.2589239240517871,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,classical_only,30.0,0.0,0.0,0,0,{},4.499917849898338e-06,181.09375,1.0,40.0,0.0,512,0,1,classical,0.11289716818330595,0.004981973994290456,0.0,0.0,0.03985579195432365,0.0,0.005221108746016398,0.0,-0.11346137644247693,-0.23388923294678163,-0.24752863974866263,-0.2588714541792569,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,sequential,30.0,42.00000000000002,79.70312980748476,84,42,"{""1"": 60, ""2"": 24}",0.4731920830672607,181.09375,2.0,20.0,0.0,512,1,0,classical,0.05690757709365597,0.005020676486310549,0.0,0.0,0.04016541189048439,0.0,0.005261668957653455,0.0,-0.057424928537598216,-0.24312778040022603,-0.3258368781373206,-0.35960378081261685,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,capo_joint_only,30.0,30.0,167.8329081214094,30,10,"{""2"": 30}",0.18802600004710257,181.09375,2.0,40.0,1.0,2048,0,0,remote_sim,0.0,0.0416188808082211,0.0,0.0,1.262288,5.049152000000001e-08,0.0491951333842211,0.0,-0.009863979433888486,-0.011554278096718447,-0.013100440724331142,-0.01420979572885657,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,random,30.0,42.0,148.1918764161748,42,10,"{""2"": 42}",0.14767587499227375,181.09375,1.0,20.0,1.0,2048,0,1,remote_sim,0.0,0.0815943048082211,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.0891336810962211,0.0,-0.012026867465500376,-0.015840170416784934,-0.017173158409180857,-0.018466163607375574,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,capo_mf_no_rescore,30.0,32.16,117.49659632050557,54,25,"{""0"": 18, ""1"": 6, ""2"": 30}",0.28027066600043327,181.09375,2.0,80.0,1.0,128,1,0,classical,0.05690757709365597,0.00487463062745519,0.0,0.0,0.03899704501964152,0.0,0.005108612897573039,0.0,-0.05740902733334883,-0.2431134536558652,-0.3258318133087177,-0.3596109387016318,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,joint_mf,30.0,44.16,117.97359060503325,66,24,"{""0"": 18, ""1"": 6, ""2"": 42}",0.1858633749652654,181.09375,2.0,20.0,0.0,128,1,0,classical,0.05690757709365597,0.00482734949036967,0.0,0.0,0.03861879592295736,0.0,0.005059062265907415,0.0,-0.05740418443107108,-0.2431077571342353,-0.3258069314607266,-0.35957420601371604,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,capo_chance,30.0,44.89999999999995,7.00522588014841,187,28,"{""0"": 145, ""2"": 42}",0.0779325410258025,181.09375,2.0,20.0,1.0,128,1,2,classical,0.05690757709365597,0.008023411850444973,0.0,0.0,0.06418729480355978,0.0,0.008408535619266331,0.0,-0.05773608758987623,-0.24316828951016572,-0.3259701066596544,-0.359595008756315,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,device_aware_sequential,30.0,42.0,1460.2395676475442,42,21,"{""2"": 42}",0.8083198749227449,181.09375,2.0,80.0,0.0,128,1,0,qpu_B,0.12399399386922352,6.280934695462406,0.95,1.0,430.7200000000001,0.030720000000000004,10.401254695462406,0.1,-11.486421087555021,-11.935527400394326,-12.177392132336463,-12.401474516813082,1.0,,,,,
clearaccept_confirmatory,qaoa_place,107,fixed_design_scheduler,30.0,42.0,200.7791284699344,42,10,"{""2"": 42}",0.15787275007460266,181.09375,1.0,40.0,0.0,128,1,2,classical,0.05690757709365597,0.004909739553113468,0.0,0.0,0.039277916424907744,0.0,0.005145407051662915,0.0,-0.057413694089008684,-0.24312361593158255,-0.3258257262861689,-0.35959592332062496,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,classical_only,30.0,0.0,0.0,0,0,{},5.292007699608803e-06,181.09375,1.0,40.0,0.0,512,0,1,classical,0.05690757709365597,0.004855838633375242,0.0,0.0,0.03884670906700194,0.0,0.005088918887777254,0.0,-0.0574086338585519,-0.24312242850698243,-0.3258258730783402,-0.35959458266312616,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,sequential,30.0,42.00000000000002,95.4395823171675,84,38,"{""1"": 60, ""2"": 24}",0.47240812494419515,181.09375,3.0,20.0,1.0,2048,1,1,remote_sim,1.2147413948738096e-05,0.10592831545697327,0.0,0.0,1.268432,5.073728000000001e-08,0.11354144432097328,0.0,-0.013784111481424883,-0.018856651542430124,-0.019909583086846837,-0.021363881380038925,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,capo_joint_only,30.0,30.0,139.9934451590294,30,10,"{""2"": 30}",0.2509477500570938,181.09375,3.0,20.0,0.0,512,1,0,classical,0.022067090597678606,0.004919229162624106,0.0,0.0,0.039353833300992846,0.0,0.005155352162430063,0.0,-0.022591684204368523,-0.027658333940406593,-0.18851401307108848,-0.46897285144681666,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,random,30.0,42.0,646.5195197890006,42,10,"{""2"": 42}",0.23538054095115513,181.09375,1.0,80.0,1.0,2048,1,2,classical,0.022067090597678606,0.004913864016998559,0.0,0.0,0.039310912135988474,0.0,0.005149729489814491,0.0,-0.02259102313194154,-0.02765508997700909,-0.18850322310670067,-0.46897396632311805,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,capo_mf_no_rescore,30.0,32.16,308.69267768050554,54,26,"{""0"": 18, ""1"": 6, ""2"": 30}",0.19237962504848838,181.09375,3.0,40.0,1.0,2048,0,1,classical,0.022067090597678606,0.004934427051921375,0.0,0.0,0.039475416415371,0.0,0.0051712795504136,0.0,-0.022593548682614525,-0.02765331617682109,-0.18849581161061132,-0.4689707267875659,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,joint_mf,30.0,44.16,12.3678079567355,66,25,"{""0"": 18, ""1"": 6, ""2"": 42}",0.06978762499056756,181.09375,3.0,20.0,0.0,512,0,0,classical,0.022067090597678606,0.004879718471784145,0.0,0.0,0.03903774777427316,0.0,0.005113944958429784,0.0,-0.02258781216062323,-0.027655083907104673,-0.188505427350308,-0.4689829238824153,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,capo_chance,30.0,44.19999999999996,7.176432664811167,152,22,"{""0"": 110, ""2"": 42}",0.04088720795698464,181.09375,1.0,20.0,1.0,2048,1,1,remote_sim,0.0,0.10587916345697328,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.11341853974497332,0.0,-0.013695324166521633,-0.018777510093371218,-0.019831058588744278,-0.021284599413798802,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,device_aware_sequential,30.0,42.0,197.94922862731917,42,19,"{""2"": 42}",0.381618959014304,181.09375,2.0,40.0,0.0,512,1,1,classical,0.022067090597678606,0.004890608935966156,0.0,0.0,0.03912487148772925,0.0,0.005125358164892532,0.0,-0.02258781508439598,-0.027651273455011272,-0.18851416602272314,-0.4689768121250348,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,fixed_design_scheduler,30.0,42.0,261.06151945982214,42,10,"{""2"": 42}",0.17665879195556045,181.09375,1.0,40.0,0.0,2048,1,0,classical,0.022067090597678606,0.004951046998030506,0.0,0.0,0.03960837598424405,0.0,0.00518869725393597,0.0,-0.022597026864092422,-0.027651872389668077,-0.18850964146909516,-0.4689889437747215,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,classical_only,30.0,0.0,0.0,0,0,{},5.58304600417614e-06,181.09375,1.0,40.0,0.0,512,0,1,classical,0.022067090597678606,0.004956104152370244,0.0,0.0,0.039648833218961954,0.0,0.005193997151684016,0.0,-0.022595830926295406,-0.027644128498455517,-0.18850866622661355,-0.4689758284688496,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,sequential,30.0,42.00000000000002,119.87228961300544,84,39,"{""1"": 60, ""2"": 24}",0.5099244590383023,181.09375,1.0,40.0,0.0,2048,0,1,classical,0.038948450489495544,0.004948833360685967,0.0,0.0,0.039590666885487735,0.0,0.005186377361998893,0.0,-0.0394568649917137,-0.10619033394490207,-0.10992441053455727,-0.11359996696862633,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,capo_joint_only,30.0,30.0,38.577933204853174,30,10,"{""2"": 30}",0.06303291604854167,181.09375,2.0,20.0,1.0,2048,1,1,local_sim,0.0,0.246608,0.0,0.0,1.972864,0.0,0.258445184,0.0,-0.02529191273035103,-0.03632599291619101,-0.038832843928937454,-0.04126556796349975,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,random,30.0,42.0,71.45762025175709,42,10,"{""2"": 42}",0.2716812500730157,181.09375,2.0,80.0,0.0,512,0,2,classical,0.038948450489495544,0.004963166924426332,0.0,0.0,0.03970533539541066,0.0,0.005201398936798796,0.0,-0.039457565112441494,-0.10617291935741241,-0.10992180224240808,-0.11360541301590814,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,capo_mf_no_rescore,30.0,32.16,775.5653074180228,54,25,"{""0"": 18, ""1"": 6, ""2"": 30}",0.25323849997948855,181.09375,1.0,40.0,1.0,512,1,2,classical,0.038948450489495544,0.004990119836293161,0.0,0.0,0.03992095869034529,0.0,0.005229645588435233,0.0,-0.03945974176706078,-0.10618734332305971,-0.1099219163287256,-0.11361304873341854,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,joint_mf,30.0,44.16,16.7172266357392,66,26,"{""0"": 18, ""1"": 6, ""2"": 42}",0.07364108297042549,181.09375,3.0,20.0,1.0,2048,0,2,classical,0.038948450489495544,0.004996677322196774,0.0,0.0,0.039973418577574193,0.0,0.0052365178336622195,0.0,-0.03946051457845605,-0.10617612405975138,-0.10992240255342924,-0.11360916853943097,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,capo_chance,30.0,44.099999999999966,7.667492336843776,147,21,"{""0"": 105, ""2"": 42}",0.06197858299128711,181.09375,3.0,80.0,1.0,512,1,0,remote_sim,0.00905287943304104,0.04708728029356613,0.0,0.0,1.268432,5.073728000000001e-08,0.05470040915756613,0.0,-0.019243143332437807,-0.059006187935140265,-0.07650421482666984,-0.12679167920374873,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,device_aware_sequential,30.0,42.0,309.08810889204017,42,19,"{""2"": 42}",0.566155208973214,181.09375,3.0,40.0,0.0,128,0,1,remote_sim,0.052631033745530284,1.6339995347634126,0.575,0.025,50.737280000000005,2.0294912e-06,1.9385246893234125,0.1,-1.7235001384171078,-2.507507356614472,-3.7988861589616523,-7.385204935590965,0.575,,,,,
clearaccept_confirmatory,qaoa_place,109,fixed_design_scheduler,30.0,42.0,298.37369889842535,42,10,"{""2"": 42}",0.22079579206183553,181.09375,1.0,40.0,0.0,512,0,1,classical,0.038948450489495544,0.004974177500116639,0.0,0.0,0.03979342000093311,0.0,0.0052129380201222375,0.0,-0.039458320308101466,-0.1061770510031972,-0.1099234850839784,-0.11360667385245653,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,classical_only,30.0,0.0,0.0,0,0,{},4.834029823541641e-06,181.09375,1.0,40.0,0.0,512,0,1,classical,0.038948450489495544,0.005848796994541772,0.0,0.0,0.046790375956334174,0.0,0.006129539250279777,0.0,-0.039539395833871685,-0.10630268372122616,-0.11002486257298637,-0.11376043648697506,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,sequential,30.0,42.00000000000002,172.6037752592763,84,42,"{""1"": 60, ""2"": 24}",0.7926694169873372,181.09375,3.0,20.0,0.0,128,0,2,classical,0.09371756632124953,0.005015166898374446,0.0,0.0,0.040121335186995566,0.0,0.005255894909496419,0.0,-0.09431989267455528,-0.21009309383912203,-0.2153237971949688,-0.2221182689806465,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,capo_joint_only,30.0,30.0,291.7927258723286,30,10,"{""2"": 30}",0.18121145898476243,181.09375,3.0,20.0,1.0,128,0,0,classical,0.09371756632124953,0.005024749785661697,0.0,0.0,0.04019799828529358,0.0,0.005265937775373459,0.0,-0.09432124550932787,-0.21010455542452375,-0.21530832322159627,-0.22213349117165387,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,random,30.0,42.0,269.8183852762078,42,10,"{""2"": 42}",0.1937300000572577,181.09375,3.0,20.0,1.0,2048,1,2,remote_sim,0.0,0.24401754420293392,0.025,0.0,1.268432,5.073728000000001e-08,0.25163067306693393,0.0,-0.07515466716565262,-0.03561230301406858,-0.5302139792141585,-2.0124440707434244,0.025,,,,,
clearaccept_confirmatory,qaoa_place,110,capo_mf_no_rescore,30.0,32.16,30.501652272165305,54,25,"{""0"": 18, ""1"": 6, ""2"": 30}",0.07176287495531142,181.09375,1.0,20.0,1.0,512,0,0,remote_sim,0.055909323412228165,0.05396839220293394,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.06150776849093394,0.0,-0.0672858108439159,-0.1962953308993748,-0.20478467936371517,-0.22345574967107876,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,joint_mf,30.0,44.16,165.23310254339958,66,23,"{""0"": 18, ""1"": 6, ""2"": 42}",0.2865292920032516,181.09375,1.0,40.0,1.0,2048,0,1,local_sim,0.0,0.148304,0.025,0.0,1.186432,0.0,0.155422592,0.0,-0.06781278002371097,-0.024176147011085447,-0.5208393219769923,-2.0098153671676418,0.025,,,,,
clearaccept_confirmatory,qaoa_place,110,capo_chance,30.0,44.49999999999996,9.178719229798453,167,25,"{""0"": 125, ""2"": 42}",0.04042187496088445,181.09375,1.0,80.0,1.0,2048,0,0,local_sim,0.0,0.108304,0.0,0.0,0.866432,0.0,0.11350259199999999,0.0,-0.013008383642302246,-0.017514300086060863,-0.017837962273045703,-0.017997290724099255,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,device_aware_sequential,30.0,42.0,344.8114048823914,42,22,"{""2"": 42}",0.4319482089485973,181.09375,3.0,40.0,0.0,512,0,2,classical,0.09371756632124953,0.005089338374091312,0.0,0.0,0.0407147069927305,0.0,0.005333626616047695,0.0,-0.09433004366767817,-0.21009884146894114,-0.21531422757991955,-0.22214771038376974,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,fixed_design_scheduler,30.0,42.0,283.8533830370275,42,9,"{""2"": 42}",0.22258654201868922,181.09375,1.0,40.0,0.0,512,0,0,classical,0.09371756632124953,0.004973572373273782,0.0,0.0,0.03978857898619026,0.0,0.005212303847190924,0.0,-0.09431478563854086,-0.21010291724028146,-0.21530567965056152,-0.22213151755596738,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,classical_only,30.0,0.0,0.0,0,0,{},5.166977643966675e-06,181.09375,1.0,40.0,0.0,512,0,1,classical,0.09371756632124953,0.004962593375239521,0.0,0.0,0.03970074700191617,0.0,0.0052007978572510185,0.0,-0.09431374880200098,-0.21010108638561872,-0.21529546007472009,-0.22210261176039758,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,sequential,30.0,42.00000000000002,87.04168200859111,84,35,"{""1"": 60, ""2"": 24}",0.6018821669276804,181.09375,2.0,20.0,1.0,512,1,2,remote_sim,0.0,0.23192355727348177,0.075,0.0,1.262288,5.049152000000001e-08,0.23949980984948174,0.0,-0.17187560250616882,-0.03338205530232134,-1.5288527946213937,-2.033830086140073,0.075,,,,,
clearaccept_confirmatory,qaoa_place,111,capo_joint_only,30.0,30.0,126.58938789271453,30,10,"{""2"": 30}",0.1341275000013411,181.09375,2.0,40.0,1.0,128,0,0,classical,0.1488063878616143,0.004906531568849459,0.0,0.0,0.039252252550795674,0.0,0.005142045084154233,0.0,-0.149345156626583,-0.3394033575213793,-0.4217569735092025,-0.4799162681394242,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,random,30.0,42.0,99.56942867295467,42,10,"{""2"": 42}",0.23478887497913092,181.09375,1.0,20.0,1.0,512,0,0,remote_sim,0.08945070718129317,0.04189898127348174,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.04943835756148175,0.0,-0.09957357412790557,-0.392331158498338,-0.4109302572811664,-0.43051129927594767,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,capo_mf_no_rescore,30.0,32.16,158.4317605175596,54,24,"{""0"": 18, ""1"": 6, ""2"": 30}",0.2211952080251649,181.09375,3.0,20.0,1.0,512,0,1,classical,0.1488063878616143,0.004882869790890254,0.0,0.0,0.03906295832712203,0.0,0.005117247540852987,0.0,-0.1493427760173816,-0.339373089510263,-0.42175854506014554,-0.47992036444447866,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,joint_mf,30.0,44.16,251.44941659119783,66,24,"{""0"": 18, ""1"": 6, ""2"": 42}",0.16078795900102705,181.09375,1.0,80.0,0.0,128,0,2,classical,0.1488063878616143,0.004889306830591522,0.0,0.0,0.03911445464473218,0.0,0.005123993558459915,0.0,-0.1493422864320536,-0.3394033075401135,-0.4217532708991711,-0.4799173319916829,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,capo_chance,30.0,43.39999999999998,8.592677910359633,112,14,"{""0"": 70, ""2"": 42}",0.044321708963252604,181.09375,2.0,20.0,1.0,512,1,1,local_sim,0.0,0.246608,0.075,0.0,1.972864,0.0,0.258445184,0.0,-0.17704166272616217,-0.03939261775717077,-1.5344024072704694,-2.0395405516256293,0.075,,,,,
clearaccept_confirmatory,qaoa_place,111,device_aware_sequential,30.0,42.0,260.3229466465531,42,20,"{""2"": 42}",0.5251867920160294,181.09375,3.0,40.0,0.0,2048,0,2,classical,0.1488063878616143,0.0049995105946436524,0.0,0.0,0.03999608475714922,0.0,0.005239487103186548,0.0,-0.14935550987149576,-0.3394235688414388,-0.42176284084532367,-0.47991777733826113,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,fixed_design_scheduler,30.0,42.0,162.24119366711682,42,10,"{""2"": 42}",0.17692033294588327,181.09375,1.0,40.0,0.0,128,0,0,classical,0.1488063878616143,0.004992161659174599,0.0,0.0,0.03993729327339679,0.0,0.00523178541881498,0.0,-0.1493542569066913,-0.3393877643308736,-0.4217644856462568,-0.4799165124174436,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,classical_only,30.0,0.0,0.0,0,0,{},5.999929271638393e-06,181.09375,1.0,40.0,0.0,512,0,1,classical,0.1488063878616143,0.004949937385390513,0.0,0.0,0.0395994990831241,0.0,0.005187534379889257,0.0,-0.14934924132256905,-0.33939049006115224,-0.42176022111171574,-0.47991552100929913,0.0,,,,,
clearaccept_confirmatory,vqc,100,sequential,30.0,42.00000000000002,4.771971153030435,84,59,"{""1"": 60, ""2"": 24}",4.069365208037198,190.234375,,,,2048,0,2,remote_sim,0.15375,0.07854023859322398,0.025,0.0,4.8e-05,1.9200000000000003e-12,0.078540526689224,0.025,-0.20884769449380514,-0.16376105246348363,-0.7637878394872832,-2.5576923416399167,0.025,6.0,1.0,0.0,120.0,0.05
clearaccept_confirmatory,vqc,100,capo_joint_only,30.0,30.0,0.9657873231777325,30,10,"{""2"": 30}",0.6251243340084329,190.234375,,,,2048,0,1,local_sim,0.14406249999999998,0.000768,0.0,0.0,0.006144,0.0,0.000804864,0.0,-0.14415285892955015,-0.15012416475741444,-0.1563540675683778,-0.1626026845244811,0.0,6.0,1.0,0.0,120.0,0.15
clearaccept_confirmatory,vqc,100,random,30.0,42.0,17.79157531238742,42,10,"{""2"": 42}",1.2928848339943215,190.234375,,,,512,1,1,local_sim,0.14812499999999998,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.14830571785910027,-0.16270230339420258,-0.16272045834329457,-0.16273707602113266,0.0,6.0,1.0,1.0,30.0,0.15
clearaccept_confirmatory,vqc,100,capo_mf_no_rescore,30.0,32.16,6.909119972713276,54,24,"{""0"": 18, ""1"": 6, ""2"": 30}",1.477541791042313,190.234375,,,,2048,1,0,local_sim,0.13749999999999996,0.000256,0.0,0.0,0.002048,0.0,0.000268288,0.0,-0.13753011964318335,-0.13754066765140216,-0.13754187351403593,-0.13754286631436222,0.0,4.0,1.0,1.0,60.0,0.05
clearaccept_confirmatory,vqc,100,joint_mf,30.0,44.16,1.0560059185256447,66,26,"{""0"": 18, ""1"": 6, ""2"": 42}",0.5158246669452637,190.234375,,,,2048,0,0,local_sim,0.1265625,0.000512,0.0,0.0,0.004096,0.0,0.000536576,0.0,-0.12662273928636675,-0.13753502320786593,-0.137555189772483,-0.13757049824918086,0.0,4.0,2.0,1.0,60.0,0.15
clearaccept_confirmatory,vqc,100,capo_chance,30.0,43.09999999999998,2.8966289925421376,97,11,"{""0"": 55, ""2"": 42}",1.3828895000042394,190.234375,,,,128,1,2,local_sim,0.12781249999999997,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.12799321785910028,-0.13773520848675538,-0.14086089124383383,-0.15020536904896226,0.0,6.0,2.0,0.0,120.0,0.15
clearaccept_confirmatory,vqc,100,device_aware_sequential,30.0,42.0,8.336453631929668,42,22,"{""2"": 42}",1.3292026669951156,190.234375,,,,512,1,1,remote_sim,0.13718749999999996,0.07854017459322399,0.0,0.0,3.2000000000000005e-05,1.2800000000000002e-12,0.078540366657224,0.025,-0.14329816301972872,-0.14003352464584726,-0.2570472829965652,-0.6045464155664879,0.025,4.0,2.0,1.0,60.0,0.15
clearaccept_confirmatory,vqc,100,fixed_design_scheduler,30.0,42.0,3.7907093842599306,42,10,"{""2"": 42}",0.8023411250906065,190.234375,,,,512,1,0,classical,0.19999999999999996,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.20011765485618502,-0.20015885801328984,-0.200163568414203,-0.20016744654047752,0.0,4.0,2.0,0.0,60.0,0.05
clearaccept_confirmatory,vqc,100,classical_only,30.0,0.0,0.0,0,0,{},4.792003892362118e-06,190.234375,,,,512,0,1,classical,0.19999999999999996,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.20011765485618502,-0.20015885801328984,-0.200163568414203,-0.20016744654047752,0.0,4.0,2.0,0.0,60.0,0.05
