regime,seed,confirmation_draws,eta,alpha,fallback_loss,certificate_issued,fallback_used,service_violation,action_loss
qpu_opportunity,129,80,0.1,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,129,80,0.1,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,129,80,0.1,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,129,80,0.15,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,129,80,0.15,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,129,80,0.15,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,129,80,0.15,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,129,80,0.15,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,129,80,0.15,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,129,80,0.15,0.1,0.2,True,False,0.05,0.06129431981164075
qpu_opportunity,129,80,0.15,0.1,0.3,True,False,0.05,0.06129431981164075
qpu_opportunity,129,80,0.15,0.1,0.4,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,129,120,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,129,120,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,129,120,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,129,120,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,129,120,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,129,120,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,129,120,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,129,120,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,129,120,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,129,120,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,129,120,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,129,120,0.1,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,129,120,0.1,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,129,120,0.1,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,129,120,0.1,0.1,0.2,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.1,0.1,0.3,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.1,0.1,0.4,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.15,0.01,0.2,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.15,0.01,0.3,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.15,0.01,0.4,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.15,0.05,0.2,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.15,0.05,0.3,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.15,0.05,0.4,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.15,0.1,0.2,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.15,0.1,0.3,True,False,0.05,0.06129431981164075
qpu_opportunity,129,120,0.15,0.1,0.4,True,False,0.05,0.06129431981164075
qpu_opportunity,130,40,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,130,40,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,130,40,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,130,40,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,130,40,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,130,40,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,130,40,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,130,40,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,130,40,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,130,40,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,130,40,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,130,40,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,130,40,0.1,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,130,40,0.1,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,130,40,0.1,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,130,40,0.1,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,130,40,0.1,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,130,40,0.1,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,130,40,0.15,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,130,40,0.15,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,130,40,0.15,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,130,40,0.15,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,130,40,0.15,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,130,40,0.15,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,130,40,0.15,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,130,40,0.15,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,130,40,0.15,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,130,80,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,130,80,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,130,80,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,130,80,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,130,80,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,130,80,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,130,80,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,130,80,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,130,80,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,130,80,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,130,80,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,130,80,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,130,80,0.1,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,130,80,0.1,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,130,80,0.1,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,130,80,0.1,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,130,80,0.1,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,130,80,0.1,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,130,80,0.15,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,130,80,0.15,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,130,80,0.15,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,130,80,0.15,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,130,80,0.15,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,130,80,0.15,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,130,80,0.15,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,130,80,0.15,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,130,80,0.15,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,130,120,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,130,120,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,130,120,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,130,120,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,130,120,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,130,120,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,130,120,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,130,120,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,130,120,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,130,120,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,130,120,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,130,120,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,130,120,0.1,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,130,120,0.1,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,130,120,0.1,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,130,120,0.1,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,130,120,0.1,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,130,120,0.1,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,130,120,0.15,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,130,120,0.15,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,130,120,0.15,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,130,120,0.15,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,130,120,0.15,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,130,120,0.15,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,130,120,0.15,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,130,120,0.15,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,130,120,0.15,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,131,40,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,131,40,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,131,40,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,131,40,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,131,40,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,131,40,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,131,40,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,131,40,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,131,40,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,131,40,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,131,40,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,131,40,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,131,40,0.1,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,131,40,0.1,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,131,40,0.1,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,131,40,0.1,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,131,40,0.1,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,131,40,0.1,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,131,40,0.15,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,131,40,0.15,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,131,40,0.15,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,131,40,0.15,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,131,40,0.15,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,131,40,0.15,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,131,40,0.15,0.1,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,40,0.15,0.1,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,40,0.15,0.1,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,131,80,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,131,80,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,131,80,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,131,80,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,131,80,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,131,80,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,131,80,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,131,80,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,131,80,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,131,80,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,131,80,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,131,80,0.1,0.05,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.1,0.05,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.1,0.05,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.1,0.1,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.1,0.1,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.1,0.1,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.15,0.01,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.15,0.01,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.15,0.01,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.15,0.05,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.15,0.05,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.15,0.05,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.15,0.1,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.15,0.1,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,80,0.15,0.1,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,131,120,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,131,120,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,131,120,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,131,120,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,131,120,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,131,120,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,131,120,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,131,120,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,131,120,0.1,0.01,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.1,0.01,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.1,0.01,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.1,0.05,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.1,0.05,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.1,0.05,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.1,0.1,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.1,0.1,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.1,0.1,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.15,0.01,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.15,0.01,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.15,0.01,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.15,0.05,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.15,0.05,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.15,0.05,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.15,0.1,0.2,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.15,0.1,0.3,True,False,0.05,0.05007894682243033
qpu_opportunity,131,120,0.15,0.1,0.4,True,False,0.05,0.05007894682243033
qpu_opportunity,132,40,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,132,40,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,132,40,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,132,40,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,132,40,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,132,40,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,132,40,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,132,40,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,132,40,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,132,40,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,132,40,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,132,40,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,132,40,0.1,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,132,40,0.1,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,132,40,0.1,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,132,40,0.1,0.1,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.1,0.1,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.1,0.1,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.15,0.01,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.15,0.01,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.15,0.01,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.15,0.05,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.15,0.05,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.15,0.05,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.15,0.1,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.15,0.1,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,40,0.15,0.1,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,132,80,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,132,80,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,132,80,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,132,80,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,132,80,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,132,80,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,132,80,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,132,80,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,132,80,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,132,80,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,132,80,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,132,80,0.1,0.05,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.1,0.05,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.1,0.05,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.1,0.1,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.1,0.1,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.1,0.1,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.15,0.01,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.15,0.01,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.15,0.01,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.15,0.05,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.15,0.05,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.15,0.05,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.15,0.1,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.15,0.1,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,80,0.15,0.1,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,132,120,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,132,120,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,132,120,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,132,120,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,132,120,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,132,120,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,132,120,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,132,120,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,132,120,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,132,120,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,132,120,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,132,120,0.1,0.05,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.1,0.05,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.1,0.05,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.1,0.1,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.1,0.1,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.1,0.1,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.15,0.01,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.15,0.01,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.15,0.01,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.15,0.05,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.15,0.05,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.15,0.05,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.15,0.1,0.2,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.15,0.1,0.3,True,False,0.05,0.05012843314734495
qpu_opportunity,132,120,0.15,0.1,0.4,True,False,0.05,0.05012843314734495
qpu_opportunity,133,40,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,133,40,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,133,40,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,133,40,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,133,40,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,133,40,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,133,40,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,133,40,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,133,40,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,133,40,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,133,40,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,133,40,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,133,40,0.1,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,133,40,0.1,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,133,40,0.1,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,133,40,0.1,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,133,40,0.1,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,133,40,0.1,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,133,40,0.15,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,133,40,0.15,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,133,40,0.15,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,133,40,0.15,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,133,40,0.15,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,133,40,0.15,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,133,40,0.15,0.1,0.2,True,False,0.02,0.056620255568959034
qpu_opportunity,133,40,0.15,0.1,0.3,True,False,0.02,0.056620255568959034
qpu_opportunity,133,40,0.15,0.1,0.4,True,False,0.02,0.056620255568959034
qpu_opportunity,133,80,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,133,80,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,133,80,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,133,80,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,133,80,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,133,80,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,133,80,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,133,80,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,133,80,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,133,80,0.1,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,133,80,0.1,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,133,80,0.1,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,133,80,0.1,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,133,80,0.1,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,133,80,0.1,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,133,80,0.1,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,133,80,0.1,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,133,80,0.1,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,133,80,0.15,0.01,0.2,True,False,0.02,0.056620255568959034
qpu_opportunity,133,80,0.15,0.01,0.3,True,False,0.02,0.056620255568959034
qpu_opportunity,133,80,0.15,0.01,0.4,True,False,0.02,0.056620255568959034
qpu_opportunity,133,80,0.15,0.05,0.2,True,False,0.02,0.056620255568959034
qpu_opportunity,133,80,0.15,0.05,0.3,True,False,0.02,0.056620255568959034
qpu_opportunity,133,80,0.15,0.05,0.4,True,False,0.02,0.056620255568959034
qpu_opportunity,133,80,0.15,0.1,0.2,True,False,0.02,0.056620255568959034
qpu_opportunity,133,80,0.15,0.1,0.3,True,False,0.02,0.056620255568959034
qpu_opportunity,133,80,0.15,0.1,0.4,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.05,0.01,0.2,False,True,0.0,0.2
qpu_opportunity,133,120,0.05,0.01,0.3,False,True,0.0,0.3
qpu_opportunity,133,120,0.05,0.01,0.4,False,True,0.0,0.4
qpu_opportunity,133,120,0.05,0.05,0.2,False,True,0.0,0.2
qpu_opportunity,133,120,0.05,0.05,0.3,False,True,0.0,0.3
qpu_opportunity,133,120,0.05,0.05,0.4,False,True,0.0,0.4
qpu_opportunity,133,120,0.05,0.1,0.2,False,True,0.0,0.2
qpu_opportunity,133,120,0.05,0.1,0.3,False,True,0.0,0.3
qpu_opportunity,133,120,0.05,0.1,0.4,False,True,0.0,0.4
qpu_opportunity,133,120,0.1,0.01,0.2,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.1,0.01,0.3,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.1,0.01,0.4,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.1,0.05,0.2,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.1,0.05,0.3,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.1,0.05,0.4,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.1,0.1,0.2,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.1,0.1,0.3,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.1,0.1,0.4,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.15,0.01,0.2,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.15,0.01,0.3,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.15,0.01,0.4,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.15,0.05,0.2,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.15,0.05,0.3,True,False,0.02,0.056620255568959034
qpu_opportunity,133,120,0.15,0.05,0.4,True,False,0.02,0.056620255568959034
