experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10
exp1,qaoa,10,feasible_random,30.0,44.39999999999996,0.3486314627621323,0.10012162500061095,2,20,1,128,1,1,classical,0.06990408798997225,0.005147228221176192,0.0,0.0,0.04117782576940954,0.0,0.00539429517579265,0.0,-0.07051374793400382,-0.1080748267780659
exp1,qaoa,10,joint_rf,30.0,42.0,85.58235254983572,0.3025305410847068,1,80,1,128,1,2,classical,0.06990408798997225,0.005285375518724322,0.0,0.0,0.04228300414979458,0.0,0.00553907354362309,0.0,-0.07051993837942097,-0.10810780888733462
exp1,qaoa,11,feasible_random,30.0,44.39999999999996,1.4239623784445072,0.09263054199982435,1,80,0,512,1,0,classical,0.01268773082537652,0.00515096919843927,0.0,0.0,0.04120775358751416,0.0,0.005398215719964355,0.0,-0.013251172789743654,-0.04334010195576207
exp1,qaoa,11,joint_rf,30.0,42.0,193.0907884197572,0.27030650002416223,1,20,1,512,1,0,local_sim,0.012829998889744293,0.108304,0.0,0.0,0.866432,0.0,0.11350259200000001,0.0,-0.025101687664470563,-0.05494289282187749
exp1,qaoa_channel,0,feasible_random,30.0,44.39999999999996,0.37104400830809037,0.10298837500158697,3,80,0,128,0,0,classical,0.0024376744693569282,0.005481875530676916,0.0,0.0,0.04385500424541533,0.0,0.005745005556149409,0.0,-0.003061279409593157,-0.003392703849775752
exp1,qaoa_channel,0,joint_rf,30.0,42.0,98.52523463123323,5.262031167047098,1,80,1,2048,1,0,classical,0.0024376744693569282,0.005719187785871327,0.0,0.0,0.045753502286970615,0.0,0.00599370879959315,0.0,-0.0030874201711801846,-0.0034586077873646807
exp1,qaoa_channel,1,feasible_random,30.0,44.39999999999996,1.596706062792723,0.10850391606800258,1,20,1,2048,1,0,classical,0.005983357011829274,0.005564353719819337,0.0,0.0,0.0445148297585547,0.0,0.005831442698370666,0.0,-0.006615052962649195,-0.0008735663137936006
exp1,qaoa_channel,1,joint_rf,30.0,42.0,21.032940224221047,0.11542854201979935,1,80,0,2048,0,0,classical,0.005983357011829274,0.005560292018344626,0.0,0.0,0.04448233614675701,0.0,0.005827186035225168,0.0,-0.006613515646236622,-0.0008807023759275796
exp1,qaoa_channel,2,feasible_random,30.0,44.39999999999996,0.3697189791221173,0.10466774995438755,2,80,0,128,0,1,classical,0.00010253103050599272,0.005613551940768957,0.0,0.0,0.04490841552615166,0.0,0.0058830024339258675,0.0,-0.0007189333970231514,-0.0009791258804941554
exp1,qaoa_channel,2,joint_rf,30.0,42.0,123.90600868923528,0.23574795806780457,3,20,0,512,0,0,classical,0.00010253103050599272,0.005694176215911284,0.0,0.0,0.04555340972729027,0.0,0.005967496674275026,0.0,-0.0007301866172944521,-0.0010010105151558471
exp1,qaoa_channel,3,feasible_random,30.0,44.39999999999996,1.834385684991395,0.09868958301376551,2,20,0,128,1,0,classical,0.006751332188890196,0.005711031524697319,0.0,0.0,0.04568825219757855,0.0,0.00598516103788279,0.0,-0.007383396614784097,-0.0009873706010887792
exp1,qaoa_channel,3,joint_rf,30.0,42.0,230.01911110600858,0.3012526250677183,2,80,0,2048,0,1,classical,0.006751332188890196,0.005601885233772919,0.0,0.0,0.04481508187018335,0.0,0.005870775724994019,0.0,-0.0073668624813978244,-0.0008458716604462724
exp1,qaoa_channel,4,feasible_random,30.0,44.39999999999996,0.37228940962813795,0.10172591696027666,3,80,1,128,1,1,classical,0.013782180968253533,0.0055713952460791916,0.0,0.0,0.04457116196863353,0.0,0.005838822217890992,0.0,-0.01439091082839479,-0.0009299352194093013
exp1,qaoa_channel,4,joint_rf,30.0,42.0,80.54458438059652,0.13798716699238867,3,40,0,2048,1,1,classical,0.013782180968253533,0.005671458493452519,0.0,0.0,0.04537166794762015,0.0,0.005943688501138239,0.0,-0.014400296697254003,-0.0009051160865220122
exp1,qaoa_channel,5,feasible_random,30.0,44.39999999999996,1.9096051650324737,0.09583295800257474,2,40,1,2048,0,0,classical,0.0,0.005498437269125134,0.0,0.0,0.04398749815300107,0.0,0.005762362258043141,0.0,-0.0006314698917441672,-0.0008923642093381619
exp1,qaoa_channel,5,joint_rf,30.0,42.0,134.8139303956963,0.36267075000796467,3,20,0,2048,1,1,classical,0.0,0.005489990260684863,0.0,0.0,0.0439199220854789,0.0,0.005753509793197736,0.0,-0.0006306594063642231,-0.0008908101547572273
exp1,qaoa_channel,6,feasible_random,30.0,44.39999999999996,0.37257520774845043,0.10783250001259148,2,20,0,128,1,0,classical,0.011987957469717595,0.006301468645688146,0.0,0.0,0.05041174916550517,0.0,0.006603939140681176,0.0,-0.01269023146159696,-0.013099870523216676
exp1,qaoa_channel,6,joint_rf,30.0,42.0,160.73361458794733,0.2672712909989059,1,40,0,512,0,2,classical,0.011987957469717595,0.005514728982234374,0.0,0.0,0.04411783185787499,0.0,0.005779435973381623,0.0,-0.01260806579900719,-0.012918903914397904
exp1,qaoa_channel,7,feasible_random,30.0,44.39999999999996,1.1004043230426384,0.10558416706044227,2,80,0,2048,1,2,classical,0.0,0.005700291425455362,0.0,0.0,0.04560233140364289,0.0,0.005973905413877219,0.0,-0.0005661407385242062,-0.0007771462333979485
exp1,qaoa_channel,7,joint_rf,30.0,42.0,117.591352832865,0.33209279202856123,2,20,1,2048,0,1,classical,0.0,0.005822479346534237,0.0,0.0,0.0465798347722739,0.0,0.0061019583551678806,0.0,-0.0005840101162284889,-0.000800594209319608
exp1,qaoa_channel,8,feasible_random,30.0,44.39999999999996,0.37731174264568845,0.11101208301261067,2,40,0,128,0,1,classical,0.03154437156634595,0.005730999720981345,0.0,0.0,0.04584799776785076,0.0,0.00600608770758845,0.0,-0.03223119315832085,-0.19798308458511277
exp1,qaoa_channel,8,joint_rf,30.0,42.0,371.3065055233556,0.29063349997159094,2,40,0,2048,1,1,classical,0.03154437156634595,0.005522301944438368,0.0,0.0,0.044178415555506945,0.0,0.00578737243777141,0.0,-0.03220711035585759,-0.19791487026006088
exp1,qaoa_channel,9,feasible_random,30.0,44.39999999999996,0.3670559609541671,0.110905334004201,2,20,1,2048,0,0,classical,0.0,0.0056386979995295405,0.0,0.0,0.045109583996236324,0.0,0.005909355503506958,0.0,-0.0006282602161485951,-0.0008274544919997588
exp1,qaoa_channel,9,joint_rf,30.0,42.0,152.69126368800326,0.3753214169992134,1,80,0,128,0,2,classical,0.0,0.005554156290600076,0.0,0.0,0.04443325032480061,0.0,0.00582075579254888,0.0,-0.0006184989485740669,-0.0008346249481855152
exp1,qaoa_channel,10,feasible_random,30.0,44.39999999999996,0.3743340969877317,0.11147933395113796,2,20,1,128,1,1,classical,0.00647198517071154,0.005712354293791577,0.0,0.0,0.04569883435033262,0.0,0.0059865472998935736,0.0,-0.007093262262087686,-0.0009008102120335708
exp1,qaoa_channel,10,joint_rf,30.0,42.0,10.38498050308325,0.17193766694981605,2,80,1,2048,1,2,classical,0.00647198517071154,0.005711343663278967,0.0,0.0,0.04569074930623174,0.0,0.005985488159116358,0.0,-0.007095579158534227,-0.0008886493611939587
exp1,qaoa_channel,11,feasible_random,30.0,44.39999999999996,0.6632608224029066,0.12285275000613183,2,20,0,512,0,2,classical,0.000446472839507443,0.007221124978968874,0.0,0.0,0.05776899983175099,0.0,0.007567738977959379,0.0,-0.0011935750565431765,-0.0011935669072877433
exp1,qaoa_channel,11,joint_rf,30.0,42.0,160.61731441831705,0.3479036670178175,3,40,0,512,0,2,classical,0.000446472839507443,0.005633365246467292,0.0,0.0,0.04506692197173834,0.0,0.005903766778297722,0.0,-0.0010203745337391068,-0.000834577363781927
exp1,qaoa_place,0,feasible_random,30.0,44.39999999999996,5.781884433030481,5.1185832909541205,2,20,1,2048,1,0,local_sim,0.0,0.20660800000000004,0.0,0.0,1.6528640000000003,0.0,0.21652518400000004,0.0,-0.022516331567668336,-0.028624684061450145
exp1,qaoa_place,0,joint_rf,30.0,42.0,150.99969866764792,0.7665082920575514,3,40,1,512,0,1,remote_sim,0.055052099419822656,0.09775703609498995,0.0,0.0,1.2684320000000002,5.073728e-08,0.10537016495898996,0.0,-0.06937068129679709,-0.2932422053681566
exp1,qaoa_place,1,feasible_random,30.0,44.39999999999996,2.988650846245782,0.09140725003089756,2,80,1,512,0,0,remote_sim,0.0,0.03838913229951947,0.0,0.0,1.2622880000000003,5.049152e-08,0.045965384875519474,0.0,-0.009882326638253437,-0.012332395429161687
exp1,qaoa_place,1,joint_rf,30.0,42.0,108.96409774955887,0.18201529199723154,1,20,1,2048,1,1,remote_sim,0.0,0.07970711852976498,0.0,0.0,1.256144,5.024576000000001e-08,0.08724649481776497,0.0,-0.012403260398892977,-0.01694992814253242
exp1,qaoa_place,2,feasible_random,30.0,44.39999999999996,0.4128424230730161,0.14030724996700883,2,80,0,2048,0,2,classical,0.05317707769004308,0.006755916721886024,0.0,0.0,0.05404733377508819,0.0,0.007080200724536552,0.0,-0.05398579806222732,-0.15953667507826438
exp1,qaoa_place,2,joint_rf,30.0,42.0,71.44928935626139,0.12081283295992762,2,40,1,2048,0,0,remote_sim,0.011407908490613395,0.037257973541353545,0.0,0.0,1.2622880000000003,5.049152e-08,0.04483422611735355,0.0,-0.02166033194567837,-0.06644552777071688
exp1,qaoa_place,3,feasible_random,30.0,44.39999999999996,2.657391762602883,0.0987992079462856,1,20,1,2048,0,1,classical,0.06909684644661115,0.005583541700616479,0.0,0.0,0.04466833360493183,0.0,0.00585155170224607,0.0,-0.06971520358506593,-0.272814946804687
exp1,qaoa_place,3,joint_rf,30.0,42.0,130.01336415377767,0.33526325004640967,2,80,1,2048,0,1,remote_sim,0.0,0.09190668444512722,0.0,0.0,1.2622880000000003,5.049152e-08,0.09948293702112722,0.0,-0.013614002836645466,-0.015755539306712092
exp1,qaoa_place,4,feasible_random,30.0,44.39999999999996,0.4070707966806368,0.12340208399109542,1,80,1,128,1,0,classical,0.032786033410554034,0.005877500079805031,0.0,0.0,0.04702000063844025,0.0,0.006159620083635673,0.0,-0.0334097290268746,-0.1141812409544577
exp1,qaoa_place,4,joint_rf,30.0,42.0,9.083356929681184,0.09231079206801951,2,40,1,2048,1,0,local_sim,0.0,0.20660800000000004,0.0,0.0,1.6528640000000003,0.0,0.21652518400000004,0.0,-0.023586743906997505,-0.03301796416577297
exp1,qaoa_place,5,feasible_random,30.0,44.39999999999996,0.40700179834850136,0.13093783403746784,3,40,0,2048,0,1,classical,0.011077434635275881,0.008779875468462706,0.0,0.0,0.07023900374770164,0.0,0.009201309490948915,0.0,-0.012006141091214057,-0.03076151590611799
exp1,qaoa_place,5,joint_rf,30.0,42.0,25.59952578893916,0.19820887502282858,3,80,1,2048,0,0,classical,0.011077434635275881,0.007440291286911815,0.0,0.0,0.05952233029529452,0.0,0.007797425268683584,0.0,-0.011877181311835235,-0.030589881881382827
exp1,qaoa_place,6,feasible_random,30.0,44.39999999999996,0.46047927016392376,0.13806324999313802,2,40,1,2048,0,0,classical,0.02407577259213705,0.008112635579891503,0.0,0.0,0.06490108463913202,0.0,0.008502042087726295,0.0,-0.025012180672247964,-0.08189567872692842
exp1,qaoa_place,6,joint_rf,30.0,42.0,169.82191058192018,0.374200458987616,1,80,1,512,0,2,classical,0.02407577259213705,0.006805989483837038,0.0,0.0,0.054447915870696306,0.0,0.007132676979061216,0.0,-0.02483705330867212,-0.08205794440859233
exp1,qaoa_place,7,feasible_random,30.0,44.39999999999996,0.3938231968227776,0.12401795899495482,3,20,0,128,0,2,classical,0.07659673281133289,0.005827208486152813,0.0,0.0,0.0466176678892225,0.0,0.006106914493488148,0.0,-0.07717443687087402,-0.15598921046313646
exp1,qaoa_place,7,joint_rf,30.0,42.0,87.48753719881569,0.24488845805171877,2,20,1,2048,1,0,remote_sim,0.0,0.04596787024871805,0.0,0.0,1.2622880000000003,5.049152e-08,0.05354412282471804,0.0,-0.01040643030580034,-0.012592020654113936
exp1,qaoa_place,8,feasible_random,30.0,44.39999999999996,0.8395750438404348,0.09419550001621246,3,40,1,2048,1,0,remote_sim,0.0,0.06513316031768537,0.0,0.0,1.2684320000000002,5.073728e-08,0.07274628918168535,0.0,-0.012146524621940661,-0.014942774642077
exp1,qaoa_place,8,joint_rf,30.0,42.0,371.30559180802095,0.3160242500016466,2,40,1,2048,0,2,classical,0.13721228860020598,0.00536132330307737,0.0,0.0,0.04289058642461896,0.0,0.0056186668216250835,0.0,-0.1378692506686772,-0.2829980526228067
exp1,qaoa_place,9,feasible_random,30.0,44.39999999999996,0.36312049578409633,0.10640233394224197,1,20,0,128,0,1,classical,0.04471855960112832,0.005379292008001357,0.0,0.0,0.04303433606401086,0.0,0.005637498024385424,0.0,-0.04534549493401377,-0.11343705281466442
exp1,qaoa_place,9,joint_rf,30.0,42.0,241.52089661470947,0.36653158301487565,1,40,1,2048,1,0,classical,0.04471855960112832,0.00582316645886749,0.0,0.0,0.04658533167093992,0.0,0.0061026784488931295,0.0,-0.045393954666148525,-0.11357562192672074
exp1,qaoa_place,10,feasible_random,30.0,44.39999999999996,1.724900958452529,0.0887942910194397,1,20,1,128,1,2,classical,0.0227225278143657,0.005487426446052268,0.0,0.0,0.043899411568418145,0.0,0.005750822915462777,0.0,-0.023367856371950206,-0.06303822150619647
exp1,qaoa_place,10,joint_rf,30.0,42.0,70.13199850906251,0.14430899999570101,3,80,1,2048,0,1,remote_sim,0.0,0.1434653920197842,0.0,0.0,1.2684320000000002,5.073728e-08,0.1510785208837842,0.05,-0.01697306698894364,-0.018491626360088703
exp1,qaoa_place,11,feasible_random,30.0,44.39999999999996,2.764218763115955,0.08675070793833584,3,20,1,2048,0,1,remote_sim,0.0,0.0984979033223615,0.0,0.0,1.2684320000000002,5.073728e-08,0.10611103218636146,0.0,-0.012600352300985804,-0.01686272019783734
exp1,qaoa_place,11,joint_rf,30.0,42.0,45.81704754950891,0.29448479099664837,1,40,1,512,1,1,remote_sim,0.023271727603392637,0.09594325312681633,0.0,0.0,1.256144,5.024576000000001e-08,0.10348262941481634,0.0,-0.03692962976667935,-0.10532628514920095
