experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10,window,oracle_utility,regret,config_id,u_fid0,u_fid1,u_fid2,u_fid3
exp2,qaoa,3,ablate_no_staleness,,42.0,,,1.0,20.0,1.0,2048.0,1.0,1.0,classical,0.06941228622115993,0.0051125005120411515,0.0,0.1,0.04090000409632921,0.0,0.005357900536619126,0.0,-0.5700501660673567,-0.69833991986805,,,,,,,,
exp2,qaoa,4,ablate_full,,42.0,,,3.0,20.0,1.0,2048.0,0.0,1.0,local_sim,0.0010945514540401226,0.344912,0.0,0.0,2.759296,0.0,0.3614677759999999,0.0,-0.0404703307774464,-0.057341982003222894,,,,,,,,
exp2,qaoa,4,ablate_no_latency,,42.0,,,1.0,80.0,0.0,2048.0,0.0,1.0,classical,0.05568648905199882,0.005135916260769591,0.0,0.0,0.041087330086156726,0.0,0.005382440241286531,0.0,-0.05628076093667027,-0.2850955120447398,,,,,,,,
exp2,qaoa,4,ablate_no_energy,,42.0,,,3.0,80.0,1.0,128.0,1.0,2.0,classical,0.05568648905199882,0.005223239248152822,0.0,0.0,0.04178591398522258,0.0,0.005473954732064158,0.0,-0.056292956110791915,-0.28510619665274395,,,,,,,,
exp2,qaoa,4,ablate_no_money,,42.0,,,1.0,40.0,0.0,2048.0,0.0,2.0,classical,0.05568648905199882,0.004984114522812888,0.0,0.0,0.039872916182503104,0.0,0.005223352019907906,0.0,-0.05626471898146266,-0.2850814678935555,,,,,,,,
exp2,qaoa,4,ablate_no_failure,,42.0,,,1.0,40.0,0.0,2048.0,0.0,1.0,classical,0.05568648905199882,0.005138292472111061,0.0,0.0,0.04110633977688849,0.0,0.005384930510772393,0.0,-0.05628296667822939,-0.28509866052054766,,,,,,,,
exp2,qaoa,4,ablate_no_staleness,,42.0,,,1.0,40.0,0.0,128.0,1.0,1.0,classical,0.05568648905199882,0.005127448006533086,0.0,0.0,0.04101958405226469,0.0,0.005373565510846675,0.0,-0.056282043213116674,-0.28509727139194924,,,,,,,,
exp2,qaoa,5,ablate_full,,42.0,,,2.0,80.0,1.0,512.0,0.0,0.0,remote_sim,0.017354691779360405,0.043970308132180426,0.0,0.05,1.2622880000000003,5.049152e-08,0.051546560708180436,0.0,-0.27746651991354504,-0.07217452652019898,,,,,,,,
exp2,qaoa,5,ablate_no_latency,,42.0,,,2.0,20.0,0.0,2048.0,0.0,1.0,local_sim,0.0,3.982159999999999,0.9,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.321132133225469,-2.657726474254372,,,,,,,,
exp2,qaoa,5,ablate_no_energy,,42.0,,,3.0,40.0,0.0,2048.0,0.0,2.0,classical,0.04598828716567185,0.005169479496544227,0.0,0.3,0.041355835972353816,0.0,0.005417614512378351,0.0,-1.5465891792951598,-5.1007474626745175,,,,,,,,
exp2,qaoa,5,ablate_no_money,,42.0,,,3.0,20.0,1.0,2048.0,1.0,1.0,qpu_B,0.0,1.2502457026750153,0.45,0.0,11.144000000000002,0.006143999999999999,1.6243097026750157,0.0,-1.3475870892285602,-2.4699420885163272,,,,,,,,
