seed,regime,phase,shifted,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,1,False,0,100,classical,1.0,1,0.014436959281245158,0.00893645512405783,0.35
120,qpu_opportunity,1,False,0,101,classical,0.0,0,0.0,0.008817705092951655,0.35
120,qpu_opportunity,1,False,0,102,classical,1.0,1,0.2892050740589693,0.0089366699103266,0.35
120,qpu_opportunity,1,False,0,103,classical,0.2011065285750439,0,0.2011065285750439,0.008885624702088535,0.35
120,qpu_opportunity,1,False,0,104,classical,1.0,1,0.09964265908238187,0.008923334535211325,0.35
120,qpu_opportunity,1,False,0,105,classical,1.0,1,0.3827068269566472,0.009061875171028078,0.35
120,qpu_opportunity,1,False,0,106,classical,0.0,0,0.0,0.008758335025049746,0.35
120,qpu_opportunity,1,False,0,107,classical,1.0,1,0.31214398741512517,0.009028539643622935,0.35
120,qpu_opportunity,1,False,0,108,classical,1.0,1,0.5749621087999711,0.008928540046326816,0.35
120,qpu_opportunity,1,False,0,109,classical,0.06846506302782733,0,0.06846506302782733,0.009004584862850606,0.35
120,qpu_opportunity,1,False,0,110,classical,1.0,1,0.31214398741512517,0.009095415007323027,0.35
120,qpu_opportunity,1,False,0,111,classical,0.1781676152188882,0,0.1781676152188882,0.008596664993092418,0.35
120,qpu_opportunity,1,False,0,112,classical,1.0,1,0.5738292037900561,0.008889164892025292,0.35
120,qpu_opportunity,1,False,0,113,classical,0.0,0,0.0,0.008792704902589321,0.35
120,qpu_opportunity,1,False,0,114,classical,1.0,1,0.0062291686777490324,0.009111454710364342,0.35
120,qpu_opportunity,1,False,0,115,classical,0.08005980985626623,0,0.08005980985626623,0.008628540090285242,0.35
120,qpu_opportunity,1,False,0,116,classical,0.07667285363132327,0,0.07667285363132327,0.008523539872840047,0.35
120,qpu_opportunity,1,False,0,117,classical,1.0,1,1.0254569702220118,0.008917294908314943,0.35
120,qpu_opportunity,1,False,0,118,classical,1.0,1,1.0439242896109315,0.00893375021405518,0.35
120,qpu_opportunity,1,False,0,119,classical,0.022938913356155895,0,0.022938913356155895,0.008561040158383548,0.35
120,qpu_opportunity,1,False,1,0,classical,1.0,1,0.31214398741512517,0.008953544893302023,0.35
120,qpu_opportunity,1,False,1,1,classical,1.0,1,0.12258157243853758,0.008929375326260924,0.35
120,qpu_opportunity,1,False,1,2,classical,1.0,1,0.09964265908238187,0.008926459704525769,0.35
120,qpu_opportunity,1,False,1,3,classical,0.00770851541560303,0,0.00770851541560303,0.008945209556259215,0.35
120,qpu_opportunity,1,False,1,4,classical,0.06846506302782733,0,0.06846506302782733,0.00890770461410284,0.35
120,qpu_opportunity,1,False,1,5,classical,0.08005980985626623,0,0.08005980985626623,0.008708750247024,0.35
120,qpu_opportunity,1,False,1,6,classical,1.0,1,0.31214398741512517,0.00887645990587771,0.35
120,qpu_opportunity,1,False,1,7,classical,0.0,0,0.0,0.008683750056661665,0.35
120,qpu_opportunity,1,False,1,8,classical,0.08005980985626623,0,0.08005980985626623,0.008582294685766101,0.35
120,qpu_opportunity,1,False,1,9,classical,1.0,1,0.49490229894370485,0.008911460172384977,0.35
120,qpu_opportunity,1,False,1,10,classical,0.06846506302782733,0,0.06846506302782733,0.008637704886496067,0.35
120,qpu_opportunity,1,False,1,11,classical,0.0,0,0.0,0.008769584819674492,0.35
120,qpu_opportunity,1,False,1,12,classical,1.0,1,1.1710140943750618,0.009035829571075737,0.35
120,qpu_opportunity,1,False,1,13,classical,1.0,1,0.2892050740589693,0.008993539959192276,0.35
120,qpu_opportunity,1,False,1,14,classical,0.08005980985626623,0,0.08005980985626623,0.008841459639370441,0.35
120,qpu_opportunity,1,False,1,15,classical,1.0,1,0.3873128794215912,0.008915624930523336,0.35
120,qpu_opportunity,1,False,1,16,classical,1.0,1,0.0062291686777490324,0.00890916446223855,0.35
