experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10
exp1,qaoa_channel,7,sequential,30.0,42.00000000000002,72.10688589399986,0.4131862090434879,1,40,1,128,0,2,remote_sim,0.011277463890848709,0.23726784172473053,0.0,0.0,1.256144,5.024576000000001e-08,0.2448072180127306,0.0,-0.031632325912672364,-0.058088680828334426
exp1,qaoa_channel,7,joint_bo,30.0,42.0,27.12080400514514,0.2179464999353513,2,80,0,2048,0,2,classical,0.0,0.006099531165091321,0.0,0.0,0.04879624932073057,0.0,0.006392308661015704,0.0,-0.0006115607484024654,-0.0008414168005556004
exp1,qaoa_channel,7,joint_mf,30.0,44.16,61.32365994978891,0.1971095420885831,2,40,1,512,0,1,classical,0.0,0.0059142912505194545,0.0,0.0,0.047314330004155636,0.0,0.006198177230544388,0.0,-0.0005924507351468408,-0.0008173366332210075
exp1,qaoa_channel,7,accuracy_only,30.0,33.0,321.46427804097846,0.4032829590141773,1,80,1,128,0,2,qpu_A,0.019136378113256976,1.8205543572125595,0.6,0.0,5.128,0.00038399999999999996,1.8705223572125598,0.0,-1.3931692011276278,-2.3127088671093268
exp1,qaoa_channel,7,hand_designed,30.0,0.0,0.0,0.17463204206433147,1,40,0,512,0,1,qpu_A,0.004198861016939755,7.463864880894538,0.95,0.8,220.48000000000002,0.061439999999999995,11.858744880894537,0.0,-10.777882027418338,-12.255014611780897
exp1,qaoa_channel,7,always_simulator,30.0,0.0,0.0,0.1740192089928314,1,40,0,512,0,1,local_sim,0.0,3.982159999999999,0.85,0.05,31.857279999999992,0.0,4.173303680000001,0.0,-2.398667726186127,-2.656866049356118
exp1,qaoa_channel,7,classical_only,30.0,0.0,0.0,0.024625750025734305,1,40,0,512,0,1,classical,0.0,0.0060144379967823625,0.0,0.0,0.0481155039742589,0.0,0.006303131020627917,0.0,-0.0006017242968378694,-0.0008078071663841247
exp1,qaoa_channel,7,oracle_placement,30.0,0.0,0.0,0.0,2,80,0,2048,0,2,classical,0.0,0.005518156511243433,0.0,0.0,0.04414525208994746,0.0,0.005783028023783118,0.0,-0.000552892665198505,-0.0007704607571385314
exp1,qaoa_channel,8,random,30.0,42.0,49.42693103761716,0.17129149998072535,3,80,0,512,0,1,classical,0.03154437156634595,0.005744291935116053,0.0,0.0,0.04595433548092842,0.0,0.006020017948001622,0.0,-0.032233583192251725,-0.19796150011136182
exp1,qaoa_channel,8,sequential,30.0,42.00000000000002,187.723635425589,0.8253887089667842,2,40,0,512,1,0,classical,0.03154437156634595,0.006403926789062098,0.0,0.0,0.05123141431249678,0.0,0.006711315274937078,0.0,-0.03231112571361876,-0.19803679916734596
