experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10
exp1,qaoa,8,random,30.0,42.0,359.4556220175062,0.6006232919171453,3,20,1,2048,1,1,classical,0.06450418858972079,0.008373448246857151,0.0,0.0,0.06698758597485721,0.0,0.008775373762706295,0.0,-0.06554805439853424,-0.20927609391978066
exp1,qaoa,8,sequential,30.0,42.00000000000002,146.62419543429718,1.171323333051987,2,40,0,512,1,0,classical,0.06450418858972079,0.008653323195176199,0.0,0.0,0.06922658556140959,0.0,0.009068682708544658,0.0,-0.06558333793471219,-0.20937003678228588
exp1,qaoa,8,joint_bo,30.0,42.0,114.13221640558154,0.3549256670521572,1,40,1,512,0,1,classical,0.06450418858972079,0.008297854277770966,0.0,0.0,0.06638283422216773,0.0,0.008696151283103973,0.0,-0.06553888178310839,-0.20926885639929188
exp1,qaoa,8,joint_mf,30.0,44.16,368.00261018541073,0.4425432920688763,1,20,0,2048,0,0,classical,0.06450418858972079,0.008524593256879598,0.0,0.0,0.06819674605503678,0.0,0.008933773733209818,0.0,-0.06556930907454765,-0.20938604903636174
exp1,qaoa,8,accuracy_only,30.0,33.0,79.17397842257607,0.5558379580033943,1,80,1,2048,1,1,remote_sim,0.0,0.10508400831768536,0.0,0.0,1.256144,5.024576000000001e-08,0.11262338460568537,0.0,-0.014879636475759971,-0.019267600457713804
exp1,qaoa,8,hand_designed,30.0,0.0,0.0,0.2519489579135552,1,40,0,512,0,1,qpu_A,0.021037499387432473,12.131634241280057,1.0,0.85,220.48000000000002,0.061439999999999995,16.526514241280054,0.05,-11.435559691162448,-12.829346011447326
exp1,qaoa,8,always_simulator,30.0,0.0,0.0,0.25113658397458494,1,40,0,512,0,1,local_sim,0.014286521632926893,3.982159999999999,1.0,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.4820169696783436,-2.6400008823873167
exp1,qaoa,8,classical_only,30.0,0.0,0.0,0.03442991594783962,1,40,0,512,0,1,classical,0.06450418858972079,0.008360249805264175,0.0,0.0,0.0668819984421134,0.0,0.008761541795916854,0.0,-0.06554588647457835,-0.2092862440845062
exp1,qaoa,8,oracle_placement,30.0,0.0,0.0,0.0,1,40,1,512,0,1,remote_sim,0.01071489122469517,0.1089005403081125,0.0,0.0,1.256144,5.024576000000001e-08,0.11643991659611248,0.0,-0.02543107203708785,-0.08534848975759461
exp1,qaoa,9,random,30.0,42.0,665.0876955728743,0.35088845808058977,2,80,0,2048,0,1,classical,0.07235210489237658,0.008487780491122976,0.0,0.1,0.06790224392898381,0.0,0.00889519395469688,0.0,-0.5733107168512721,-0.7293925343406714
