seed,regime,phase,shifted,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,2,False,1,45,classical,1.0,1,0.09964265908238187,0.013069374836049974,0.35
120,qpu_opportunity,2,False,1,46,classical,1.0,1,0.783977093036554,0.012959165032953024,0.35
120,qpu_opportunity,2,False,1,47,classical,0.1781676152188882,0,0.1781676152188882,0.011069165193475783,0.35
120,qpu_opportunity,2,False,1,48,classical,1.0,1,0.12258157243853758,0.01132124976720661,0.35
120,qpu_opportunity,2,False,1,49,classical,1.0,1,0.41025179277774715,0.01359166984912008,0.35
120,qpu_opportunity,2,False,1,50,classical,1.0,1,1.0642575858465737,0.011598335113376379,0.35
120,qpu_opportunity,2,False,1,51,classical,1.0,1,0.6066777976232056,0.011423334944993258,0.35
120,qpu_opportunity,2,False,1,52,classical,0.08776832527186926,0,0.08776832527186926,0.013226874871179461,0.35
120,qpu_opportunity,2,False,1,53,classical,1.0,1,0.5266179877669395,0.011440204689279199,0.35
120,qpu_opportunity,2,False,1,54,classical,0.08005980985626623,0,0.08005980985626623,0.011464165290817618,0.35
120,qpu_opportunity,2,False,1,55,classical,0.022938913356155895,0,0.022938913356155895,0.012641670182347298,0.35
120,qpu_opportunity,2,False,1,56,classical,0.022938913356155895,0,0.022938913356155895,0.011592080118134618,0.35
120,qpu_opportunity,2,False,1,57,classical,1.0,1,0.741517614169868,0.01235687464941293,0.35
120,qpu_opportunity,2,False,1,58,classical,1.0,1,0.6834363269930471,0.011904374696314335,0.35
120,qpu_opportunity,2,False,1,59,classical,0.022938913356155895,0,0.022938913356155895,0.011563544976525009,0.35
120,qpu_opportunity,2,False,1,60,classical,0.1781676152188882,0,0.1781676152188882,0.012187085230834782,0.35
120,qpu_opportunity,2,False,1,61,classical,0.0,0,0.0,0.01151062489952892,0.35
120,qpu_opportunity,2,False,1,62,classical,1.0,1,0.2969135894745723,0.013574999757111073,0.35
120,qpu_opportunity,2,False,1,63,classical,0.030647428771758925,0,0.030647428771758925,0.011178335407748818,0.35
120,qpu_opportunity,2,False,1,64,classical,0.0,0,0.0,0.011053335038013756,0.35
120,qpu_opportunity,2,False,1,65,classical,0.0,0,0.0,0.012976665166206658,0.35
120,qpu_opportunity,2,False,1,66,classical,0.022938913356155895,0,0.022938913356155895,0.010817500296980143,0.35
120,qpu_opportunity,2,False,1,67,classical,1.0,1,0.0062291686777490324,0.011409164872020483,0.35
120,qpu_opportunity,2,False,1,68,classical,1.0,1,0.5672535933843681,0.013271454954519868,0.35
120,qpu_opportunity,2,False,1,69,classical,1.0,1,0.5266179877669395,0.011310414993204176,0.35
120,qpu_opportunity,2,False,1,70,classical,0.0,0,0.0,0.011750624980777502,0.35
120,qpu_opportunity,2,False,1,71,classical,0.0,0,0.0,0.012344790156930685,0.35
120,qpu_opportunity,2,False,1,72,classical,1.0,1,0.6130099544950551,0.01185000000987202,0.35
120,qpu_opportunity,2,False,1,73,classical,1.0,1,0.3827068269566472,0.011579790152609348,0.35
120,qpu_opportunity,2,False,1,74,classical,1.0,1,1.150282180353257,0.011364580132067204,0.35
120,qpu_opportunity,2,False,1,75,classical,0.00770851541560303,0,0.00770851541560303,0.011878749937750399,0.35
120,qpu_opportunity,2,False,1,76,classical,0.0,0,0.0,0.010781250311993062,0.35
120,qpu_opportunity,2,False,1,77,classical,0.07667285363132327,0,0.07667285363132327,0.010844795033335686,0.35
120,qpu_opportunity,2,False,1,78,classical,0.0,0,0.0,0.012019164860248566,0.35
120,qpu_opportunity,2,False,1,79,classical,0.08005980985626623,0,0.08005980985626623,0.011901459656655788,0.35
120,qpu_opportunity,2,False,1,80,classical,0.07667285363132327,0,0.07667285363132327,0.01182333508040756,0.35
120,qpu_opportunity,2,False,1,81,classical,1.0,1,0.12258157243853758,0.012913960381411016,0.35
120,qpu_opportunity,2,False,1,82,classical,1.0,1,0.12258157243853758,0.01248062530066818,0.35
120,qpu_opportunity,2,False,1,83,classical,1.0,1,0.6130099544950551,0.011539795086719096,0.35
120,qpu_opportunity,2,False,1,84,classical,1.0,1,0.6066777976232056,0.012063540052622557,0.35
120,qpu_opportunity,2,False,1,85,classical,0.0,0,0.0,0.011766875395551324,0.35
120,qpu_opportunity,2,False,1,86,classical,0.022938913356155895,0,0.022938913356155895,0.011570624774321914,0.35
120,qpu_opportunity,2,False,1,87,classical,1.0,1,0.31214398741512517,0.011364375241100788,0.35
120,qpu_opportunity,2,False,1,88,classical,0.030647428771758925,0,0.030647428771758925,0.012071664677932858,0.35
120,qpu_opportunity,2,False,1,89,classical,0.022938913356155895,0,0.022938913356155895,0.01188750029541552,0.35
120,qpu_opportunity,2,False,1,90,classical,1.0,1,0.2805253825192938,0.01149562478531152,0.35
120,qpu_opportunity,2,False,1,91,classical,1.0,1,0.49490229894370485,0.012895624968223274,0.35
120,qpu_opportunity,2,False,1,92,classical,1.0,1,0.30339978702985887,0.011682499898597598,0.35
120,qpu_opportunity,2,False,1,93,classical,0.3661384783533855,0,0.3661384783533855,0.011361039942130446,0.35
120,qpu_opportunity,2,False,1,94,classical,1.0,1,0.9337730754650431,0.012209165142849088,0.35
120,qpu_opportunity,2,False,1,95,classical,1.0,1,0.09964265908238187,0.01139770494773984,0.35
120,qpu_opportunity,2,False,1,96,classical,0.0,0,0.0,0.01065833494067192,0.35
120,qpu_opportunity,2,False,1,97,classical,0.0,0,0.0,0.010697710094973445,0.35
120,qpu_opportunity,2,False,1,98,classical,1.0,1,0.5266179877669395,0.01213854004163295,0.35
120,qpu_opportunity,2,False,1,99,classical,1.0,1,0.3827068269566472,0.011299584875814617,0.35
120,qpu_opportunity,2,False,2,0,qpu_A,1.0,1,0.0,1.4628645117088745,0.35
120,qpu_opportunity,2,False,2,1,qpu_A,0.00770851541560303,0,0.00770851541560303,0.23069433324491637,0.35
120,qpu_opportunity,2,False,2,2,qpu_A,0.00770851541560303,0,0.00770851541560303,0.20470703415053546,0.35
120,qpu_opportunity,2,False,2,3,qpu_A,0.030647428771758925,0,0.030647428771758925,0.22159989667224775,0.35
120,qpu_opportunity,2,False,2,4,qpu_A,0.022938913356155895,0,0.022938913356155895,0.20681562209860901,0.35
120,qpu_opportunity,2,False,2,5,qpu_A,0.00770851541560303,0,0.00770851541560303,0.19928747048765344,0.35
120,qpu_opportunity,2,False,2,6,qpu_A,0.0,0,0.0,0.21339953104618714,0.35
120,qpu_opportunity,2,False,2,7,qpu_A,1.0,1,0.06846506302782733,1.415984297023666,0.35
120,qpu_opportunity,2,False,2,8,qpu_A,0.0,0,0.0,0.19619377377522265,0.35
120,qpu_opportunity,2,False,2,9,qpu_A,0.06846506302782733,0,0.06846506302782733,0.2002998277665257,0.35
120,qpu_opportunity,2,False,2,10,qpu_A,0.08776832527186926,0,0.08776832527186926,0.21481695192474087,0.35
120,qpu_opportunity,2,False,2,11,qpu_A,0.06846506302782733,0,0.06846506302782733,0.19929095425524299,0.35
120,qpu_opportunity,2,False,2,12,qpu_A,0.00770851541560303,0,0.00770851541560303,0.19601593791933,0.35
120,qpu_opportunity,2,False,2,13,qpu_A,0.0,0,0.0,0.21947916297801015,0.35
120,qpu_opportunity,2,False,2,14,qpu_A,0.0,0,0.0,0.22537008045292153,0.35
120,qpu_opportunity,2,False,2,15,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2186830619289399,0.35
120,qpu_opportunity,2,False,2,16,qpu_A,0.0,0,0.0,0.2031034357054344,0.35
120,qpu_opportunity,2,False,2,17,qpu_A,0.030647428771758925,0,0.030647428771758925,0.2019028165883446,0.35
120,qpu_opportunity,2,False,2,18,qpu_A,0.0,0,0.0,0.20077011719447033,0.35
120,qpu_opportunity,2,False,2,19,qpu_A,0.022938913356155895,0,0.022938913356155895,0.20528699502053352,0.35
120,qpu_opportunity,2,False,2,20,qpu_A,0.00770851541560303,0,0.00770851541560303,0.21311952906764023,0.35
120,qpu_opportunity,2,False,2,21,qpu_A,1.0,1,0.0,1.6019756913259278,0.35
120,qpu_opportunity,2,False,2,22,qpu_A,0.00770851541560303,0,0.00770851541560303,0.20088968253288444,0.35
120,qpu_opportunity,2,False,2,23,qpu_A,1.0,1,0.0,1.8607184488728976,0.35
120,qpu_opportunity,2,False,2,24,qpu_A,1.0,1,0.0,1.3110103802876605,0.35
120,qpu_opportunity,2,False,2,25,qpu_A,0.00770851541560303,0,0.00770851541560303,0.21504686455259953,0.35
120,qpu_opportunity,2,False,2,26,qpu_A,0.0,0,0.0,0.22557396581769446,0.35
120,qpu_opportunity,2,False,2,27,qpu_A,0.030647428771758925,0,0.030647428771758925,0.2108826347385679,0.35
120,qpu_opportunity,2,False,2,28,qpu_A,0.0,0,0.0,0.2133548544115396,0.35
120,qpu_opportunity,2,False,2,29,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074803003461699,0.35
120,qpu_opportunity,2,False,2,30,qpu_A,0.0,0,0.0,0.2035959130498182,0.35
120,qpu_opportunity,2,False,2,31,qpu_A,0.022938913356155895,0,0.022938913356155895,0.20106702678504776,0.35
120,qpu_opportunity,2,False,2,32,qpu_A,0.0,0,0.0,0.21775554084408139,0.35
120,qpu_opportunity,2,False,2,33,qpu_A,0.0,0,0.0,0.2049637650555959,0.35
120,qpu_opportunity,2,False,2,34,qpu_A,0.0,0,0.0,0.20989660182694295,0.35
120,qpu_opportunity,2,False,2,35,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2075742759013702,0.35
120,qpu_opportunity,2,False,2,36,qpu_A,0.00770851541560303,0,0.00770851541560303,0.20261410302242758,0.35
120,qpu_opportunity,2,False,2,37,qpu_A,0.07667285363132327,0,0.07667285363132327,0.20492411214670583,0.35
120,qpu_opportunity,2,False,2,38,qpu_A,0.0,0,0.0,0.20529606428326444,0.35
120,qpu_opportunity,2,False,2,39,qpu_A,0.0,0,0.0,0.19873256730674438,0.35
120,qpu_opportunity,2,False,2,40,qpu_A,0.0,0,0.0,0.22318218641197746,0.35
120,qpu_opportunity,2,False,2,41,qpu_A,1.0,1,0.00770851541560303,1.527182870544312,0.35
120,qpu_opportunity,2,False,2,42,qpu_A,1.0,1,0.0,2.25626714762464,0.35
120,qpu_opportunity,2,False,2,43,qpu_A,0.0,0,0.0,0.2195244555743537,0.35
120,qpu_opportunity,2,False,2,44,qpu_A,0.00770851541560303,0,0.00770851541560303,0.21644938236607364,0.35
120,qpu_opportunity,2,False,2,45,qpu_A,0.00770851541560303,0,0.00770851541560303,0.22053559164449746,0.35
120,qpu_opportunity,2,False,2,46,qpu_A,0.00770851541560303,0,0.00770851541560303,0.21122428645388294,0.35
120,qpu_opportunity,2,False,2,47,qpu_A,0.00770851541560303,0,0.00770851541560303,0.21071856841858663,0.35
120,qpu_opportunity,2,False,2,48,qpu_A,0.0,0,0.0,0.199898557952201,0.35
120,qpu_opportunity,2,False,2,49,qpu_A,0.00770851541560303,0,0.00770851541560303,0.19394733439664907,0.35
120,qpu_opportunity,2,False,2,50,qpu_A,0.00770851541560303,0,0.00770851541560303,0.20007725369878976,0.35
120,qpu_opportunity,2,False,2,51,qpu_A,0.0,0,0.0,0.2230553579297211,0.35
120,qpu_opportunity,2,False,2,52,qpu_A,1.0,1,0.00770851541560303,1.953191910512533,0.35
120,qpu_opportunity,2,False,2,53,qpu_A,0.07667285363132327,0,0.07667285363132327,0.20705608697565206,0.35
120,qpu_opportunity,2,False,2,54,qpu_A,0.0,0,0.0,0.19898833210050418,0.35
120,qpu_opportunity,2,False,2,55,qpu_A,1.0,1,0.06846506302782733,2.3041473797064764,0.35
120,qpu_opportunity,2,False,2,56,qpu_A,1.0,1,0.00770851541560303,2.4858238138847017,0.35
120,qpu_opportunity,2,False,2,57,qpu_A,0.0,0,0.0,0.20310460144805106,0.35
120,qpu_opportunity,2,False,2,58,qpu_A,0.0,0,0.0,0.21132931023708898,0.35
120,qpu_opportunity,2,False,2,59,qpu_A,0.08005980985626623,0,0.08005980985626623,0.2434857488458779,0.35
120,qpu_opportunity,2,False,2,60,qpu_A,0.00770851541560303,0,0.00770851541560303,0.1910057907214979,0.35
120,qpu_opportunity,2,False,2,61,qpu_A,0.0,0,0.0,0.20440717758666813,0.35
120,qpu_opportunity,2,False,2,62,qpu_A,0.0,0,0.0,0.20701421188654132,0.35
120,qpu_opportunity,2,False,2,63,qpu_A,0.00770851541560303,0,0.00770851541560303,0.21311115852066867,0.35
120,qpu_opportunity,2,False,2,64,qpu_A,0.00770851541560303,0,0.00770851541560303,0.19751255683577526,0.35
